Timestamp,Channel,CPU,Event type,Contents,TID,Prio,PID,Source
09:32:48.292 425 456,kernel_1,1,syscall_exit_mmap,"ret=0x7faf9d7ad000, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[arch/x86/kernel:0]
09:32:48.292 620 297,kernel_1,1,syscall_entry_munmap,"addr=140392238075904, len=5405, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[mm/mmap.c:0]
09:32:48.292 622 938,kernel_1,1,syscall_exit_munmap,"ret=0, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[mm/mmap.c:0]
09:32:48.292 623 764,kernel_1,1,syscall_entry_close,"fd=5, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/open.c:0]
09:32:48.292 624 177,kernel_1,1,syscall_exit_close,"ret=0, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/open.c:0]
09:32:48.292 665 618,kernel_1,1,syscall_entry_newlstat,"filename=/usr/share/phoronix-test-suite/pts-core/objects/pts_test_result.php, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.292 668 054,kernel_1,1,syscall_exit_newlstat,"ret=0, statbuf=140723440902672, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.292 670 570,kernel_1,1,syscall_entry_open,"filename=/usr/share/phoronix-test-suite/pts-core/objects/pts_test_result.php, flags=0, mode=438, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/open.c:0]
09:32:48.292 673 066,kernel_1,1,syscall_exit_open,"ret=5, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/open.c:0]
09:32:48.292 673 717,kernel_1,1,syscall_entry_newfstat,"fd=5, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.292 673 984,kernel_1,1,syscall_exit_newfstat,"ret=0, statbuf=140392097336008, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.292 674 518,kernel_1,1,syscall_entry_newfstat,"fd=5, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.292 674 676,kernel_1,1,syscall_exit_newfstat,"ret=0, statbuf=140392097336008, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.292 674 933,kernel_1,1,syscall_entry_newfstat,"fd=5, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.292 675 075,kernel_1,1,syscall_exit_newfstat,"ret=0, statbuf=140392097336008, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.292 675 256,kernel_1,1,syscall_entry_newfstat,"fd=5, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.292 675 397,kernel_1,1,syscall_exit_newfstat,"ret=0, statbuf=140392097336008, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.292 675 668,kernel_1,1,syscall_entry_mmap,"addr=0x0, len=11734, prot=1, flags=1, fd=5, offset=0, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[arch/x86/kernel:0]
09:32:48.292 677 505,kernel_1,1,syscall_exit_mmap,"ret=0x7faf9d7ac000, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[arch/x86/kernel:0]
09:32:48.293 019 754,kernel_1,1,syscall_entry_munmap,"addr=140392238071808, len=11734, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[mm/mmap.c:0]
09:32:48.293 022 222,kernel_1,1,syscall_exit_munmap,"ret=0, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[mm/mmap.c:0]
09:32:48.293 022 897,kernel_1,1,syscall_entry_close,"fd=5, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/open.c:0]
09:32:48.293 023 266,kernel_1,1,syscall_exit_close,"ret=0, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/open.c:0]
09:32:48.293 104 049,kernel_1,1,syscall_entry_newstat,"filename=/home/alex/.phoronix-test-suite/test-profiles/local/scimark2-all-events/test-definition.xml, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.293 106 510,kernel_1,1,syscall_exit_newstat,"ret=-2, statbuf=140723440921328, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.293 107 827,kernel_1,1,syscall_entry_newstat,"filename=/home/alex/.phoronix-test-suite/test-profiles/local/scimark2-all-events-/test-definition.xml, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.293 108 849,kernel_1,1,syscall_exit_newstat,"ret=-2, statbuf=140723440921328, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.293 113 074,kernel_1,1,syscall_entry_newstat,"filename=/home/alex/.phoronix-test-suite/openbenchmarking.org/local.index, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.293 114 405,kernel_1,1,syscall_exit_newstat,"ret=-2, statbuf=140723440920944, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.293 123 070,kernel_1,1,syscall_entry_newstat,"filename=/home/alex/.phoronix-test-suite/openbenchmarking.org/system.index, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.293 124 856,kernel_1,1,syscall_exit_newstat,"ret=0, statbuf=140723440920944, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.293 127 217,kernel_1,1,syscall_entry_open,"filename=/home/alex/.phoronix-test-suite/openbenchmarking.org/system.index, flags=0, mode=438, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/open.c:0]
09:32:48.293 129 499,kernel_1,1,syscall_exit_open,"ret=5, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/open.c:0]
09:32:48.293 130 105,kernel_1,1,syscall_entry_newfstat,"fd=5, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.293 130 390,kernel_1,1,syscall_exit_newfstat,"ret=0, statbuf=140392097336008, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.293 130 742,kernel_1,1,syscall_entry_lseek,"fd=5, offset=0, whence=1, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/read_write.c:0]
09:32:48.293 131 447,kernel_1,1,syscall_exit_lseek,"ret=0, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/read_write.c:0]
09:32:48.293 131 969,kernel_1,1,syscall_entry_newfstat,"fd=5, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.293 132 099,kernel_1,1,syscall_exit_newfstat,"ret=0, statbuf=140392097336008, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.293 133 657,kernel_1,1,syscall_entry_read,"fd=5, count=8192, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/read_write.c:0]
09:32:48.293 135 135,kernel_1,1,syscall_exit_read,"ret=2890, buf=50062272, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/read_write.c:0]
09:32:48.293 137 518,kernel_1,1,syscall_entry_read,"fd=5, count=8192, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/read_write.c:0]
09:32:48.293 137 738,kernel_1,1,syscall_exit_read,"ret=0, buf=50062272, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/read_write.c:0]
09:32:48.293 137 954,kernel_1,1,syscall_entry_read,"fd=5, count=8192, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/read_write.c:0]
09:32:48.293 138 122,kernel_1,1,syscall_exit_read,"ret=0, buf=50062272, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/read_write.c:0]
09:32:48.293 138 660,kernel_1,1,syscall_entry_close,"fd=5, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/open.c:0]
09:32:48.293 138 946,kernel_1,1,syscall_exit_close,"ret=0, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/open.c:0]
09:32:48.293 237 967,kernel_1,1,syscall_entry_newlstat,"filename=/usr/share/phoronix-test-suite/pts-core/objects/pts_test_suite.php, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.293 240 053,kernel_1,1,syscall_exit_newlstat,"ret=0, statbuf=140723440902656, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.293 241 761,kernel_1,1,syscall_entry_open,"filename=/usr/share/phoronix-test-suite/pts-core/objects/pts_test_suite.php, flags=0, mode=438, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/open.c:0]
09:32:48.293 243 659,kernel_1,1,syscall_exit_open,"ret=5, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/open.c:0]
09:32:48.293 244 081,kernel_1,1,syscall_entry_newfstat,"fd=5, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.293 244 261,kernel_1,1,syscall_exit_newfstat,"ret=0, statbuf=140392097336008, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.293 244 809,kernel_1,1,syscall_entry_newfstat,"fd=5, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.293 244 938,kernel_1,1,syscall_exit_newfstat,"ret=0, statbuf=140392097336008, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.293 245 194,kernel_1,1,syscall_entry_newfstat,"fd=5, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.293 245 342,kernel_1,1,syscall_exit_newfstat,"ret=0, statbuf=140392097336008, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.293 245 521,kernel_1,1,syscall_entry_newfstat,"fd=5, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.293 245 643,kernel_1,1,syscall_exit_newfstat,"ret=0, statbuf=140392097336008, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.293 245 911,kernel_1,1,syscall_entry_mmap,"addr=0x0, len=6321, prot=1, flags=1, fd=5, offset=0, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[arch/x86/kernel:0]
09:32:48.293 247 770,kernel_1,1,syscall_exit_mmap,"ret=0x7faf9d7ad000, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[arch/x86/kernel:0]
09:32:48.293 423 748,kernel_1,1,syscall_entry_munmap,"addr=140392238075904, len=6321, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[mm/mmap.c:0]
09:32:48.293 426 206,kernel_1,1,syscall_exit_munmap,"ret=0, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[mm/mmap.c:0]
09:32:48.293 426 896,kernel_1,1,syscall_entry_close,"fd=5, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/open.c:0]
09:32:48.293 427 263,kernel_1,1,syscall_exit_close,"ret=0, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/open.c:0]
09:32:48.293 431 502,kernel_1,1,syscall_entry_newlstat,"filename=/usr/share/phoronix-test-suite/pts-core/objects/pts_test_suite_parser.php, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.293 433 654,kernel_1,1,syscall_exit_newlstat,"ret=0, statbuf=140723440901264, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.293 435 248,kernel_1,1,syscall_entry_open,"filename=/usr/share/phoronix-test-suite/pts-core/objects/pts_test_suite_parser.php, flags=0, mode=438, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/open.c:0]
09:32:48.293 437 321,kernel_1,1,syscall_exit_open,"ret=5, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/open.c:0]
09:32:48.293 437 853,kernel_1,1,syscall_entry_newfstat,"fd=5, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.293 438 097,kernel_1,1,syscall_exit_newfstat,"ret=0, statbuf=140392097336008, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.293 438 502,kernel_1,1,syscall_entry_newfstat,"fd=5, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.293 438 648,kernel_1,1,syscall_exit_newfstat,"ret=0, statbuf=140392097336008, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.293 438 862,kernel_1,1,syscall_entry_newfstat,"fd=5, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.293 438 995,kernel_1,1,syscall_exit_newfstat,"ret=0, statbuf=140392097336008, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.293 439 159,kernel_1,1,syscall_entry_newfstat,"fd=5, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.293 439 289,kernel_1,1,syscall_exit_newfstat,"ret=0, statbuf=140392097336008, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.293 439 527,kernel_1,1,syscall_entry_mmap,"addr=0x0, len=4137, prot=1, flags=1, fd=5, offset=0, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[arch/x86/kernel:0]
09:32:48.293 440 890,kernel_1,1,syscall_exit_mmap,"ret=0x7faf9d7ad000, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[arch/x86/kernel:0]
09:32:48.293 547 032,kernel_1,1,syscall_entry_munmap,"addr=140392238075904, len=4137, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[mm/mmap.c:0]
09:32:48.293 548 837,kernel_1,1,syscall_exit_munmap,"ret=0, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[mm/mmap.c:0]
09:32:48.293 549 422,kernel_1,1,syscall_entry_close,"fd=5, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/open.c:0]
09:32:48.293 549 752,kernel_1,1,syscall_exit_close,"ret=0, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/open.c:0]
09:32:48.293 570 178,kernel_1,1,syscall_entry_newstat,"filename=/home/alex/.phoronix-test-suite/test-suites/local/scimark2-all-events/suite-definition.xml, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.293 572 571,kernel_1,1,syscall_exit_newstat,"ret=-2, statbuf=140723440921328, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.293 573 785,kernel_1,1,syscall_entry_newstat,"filename=/home/alex/.phoronix-test-suite/test-suites/local/scimark2-all-events-/suite-definition.xml, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.293 574 822,kernel_1,1,syscall_exit_newstat,"ret=-2, statbuf=140723440921328, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.293 576 520,kernel_1,1,syscall_entry_newstat,"filename=/home/alex/.phoronix-test-suite/openbenchmarking.org/local.index, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.293 577 347,kernel_1,1,syscall_exit_newstat,"ret=-2, statbuf=140723440920944, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.293 582 697,kernel_1,1,syscall_entry_newstat,"filename=/home/alex/.phoronix-test-suite/test-suites//suite-definition.xml, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.293 583 663,kernel_1,1,syscall_exit_newstat,"ret=-2, statbuf=140723440921712, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.293 615 477,kernel_1,1,syscall_entry_newlstat,"filename=/usr/share/phoronix-test-suite/pts-core/objects/pts_result_file.php, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.293 617 392,kernel_1,1,syscall_exit_newlstat,"ret=0, statbuf=140723440902672, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.293 618 750,kernel_1,1,syscall_entry_open,"filename=/usr/share/phoronix-test-suite/pts-core/objects/pts_result_file.php, flags=0, mode=438, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/open.c:0]
09:32:48.293 621 074,kernel_1,1,syscall_exit_open,"ret=5, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/open.c:0]
09:32:48.293 621 673,kernel_1,1,syscall_entry_newfstat,"fd=5, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.293 621 912,kernel_1,1,syscall_exit_newfstat,"ret=0, statbuf=140392097336008, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.293 622 364,kernel_1,1,syscall_entry_newfstat,"fd=5, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.293 622 497,kernel_1,1,syscall_exit_newfstat,"ret=0, statbuf=140392097336008, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.293 622 711,kernel_1,1,syscall_entry_newfstat,"fd=5, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.293 622 840,kernel_1,1,syscall_exit_newfstat,"ret=0, statbuf=140392097336008, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.293 623 002,kernel_1,1,syscall_entry_newfstat,"fd=5, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.293 623 130,kernel_1,1,syscall_exit_newfstat,"ret=0, statbuf=140392097336008, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.293 623 351,kernel_1,1,syscall_entry_mmap,"addr=0x0, len=19334, prot=1, flags=1, fd=5, offset=0, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[arch/x86/kernel:0]
09:32:48.293 624 919,kernel_1,1,syscall_exit_mmap,"ret=0x7faf9d7aa000, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[arch/x86/kernel:0]
09:32:48.294 182 922,kernel_1,1,syscall_entry_munmap,"addr=140392238063616, len=19334, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[mm/mmap.c:0]
09:32:48.294 185 743,kernel_1,1,syscall_exit_munmap,"ret=0, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[mm/mmap.c:0]
09:32:48.294 186 498,kernel_1,1,syscall_entry_close,"fd=5, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/open.c:0]
09:32:48.294 186 903,kernel_1,1,syscall_exit_close,"ret=0, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/open.c:0]
09:32:48.294 193 529,kernel_1,1,syscall_entry_newstat,"filename=scimark2-all-events, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.294 194 927,kernel_1,1,syscall_exit_newstat,"ret=-2, statbuf=140723440921712, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.294 196 957,kernel_1,1,syscall_entry_newstat,"filename=/home/alex/.phoronix-test-suite/test-results/scimark2-all-events/composite.xml, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.294 198 475,kernel_1,1,syscall_exit_newstat,"ret=-2, statbuf=140723440921712, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.294 245 104,kernel_1,1,syscall_entry_newlstat,"filename=/usr/share/phoronix-test-suite/pts-core/objects/pts_result_file_analyzer.php, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.294 247 429,kernel_1,1,syscall_exit_newlstat,"ret=0, statbuf=140723440903040, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.294 249 018,kernel_1,1,syscall_entry_open,"filename=/usr/share/phoronix-test-suite/pts-core/objects/pts_result_file_analyzer.php, flags=0, mode=438, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/open.c:0]
09:32:48.294 251 593,kernel_1,1,syscall_exit_open,"ret=5, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/open.c:0]
09:32:48.294 252 182,kernel_1,1,syscall_entry_newfstat,"fd=5, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.294 252 483,kernel_1,1,syscall_exit_newfstat,"ret=0, statbuf=140392097336008, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.294 253 008,kernel_1,1,syscall_entry_newfstat,"fd=5, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.294 253 136,kernel_1,1,syscall_exit_newfstat,"ret=0, statbuf=140392097336008, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.294 253 364,kernel_1,1,syscall_entry_newfstat,"fd=5, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.294 253 496,kernel_1,1,syscall_exit_newfstat,"ret=0, statbuf=140392097336008, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.294 253 689,kernel_1,1,syscall_entry_newfstat,"fd=5, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.294 253 825,kernel_1,1,syscall_exit_newfstat,"ret=0, statbuf=140392097336008, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.294 254 086,kernel_1,1,syscall_entry_mmap,"addr=0x0, len=11695, prot=1, flags=1, fd=5, offset=0, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[arch/x86/kernel:0]
09:32:48.294 255 859,kernel_1,1,syscall_exit_mmap,"ret=0x7faf9d7ac000, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[arch/x86/kernel:0]
09:32:48.294 309 506,kernel_1,1,sched_stat_runtime,"comm=php5, tid=5130, runtime=2751945, vruntime=101229431183665, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,
09:32:48.294 330 359,kernel_2,2,sched_waking,"comm=rcu_sched, tid=7, prio=20, target_cpu=2, context.packet_seq_num=0, context.cpu_id=2",0.0,20.0,,
09:32:48.294 331 560,kernel_2,2,sched_wakeup,"comm=rcu_sched, tid=7, prio=20, target_cpu=2, context.packet_seq_num=0, context.cpu_id=2",0.0,20.0,,
09:32:48.294 334 368,kernel_2,2,sched_switch,"prev_comm=swapper/2, prev_tid=0, prev_prio=20, prev_state=0, next_comm=rcu_sched, next_tid=7, next_prio=20, context.packet_seq_num=0, context.cpu_id=2",0.0,20.0,,
09:32:48.294 336 764,kernel_2,2,sched_stat_runtime,"comm=rcu_sched, tid=7, runtime=5699, vruntime=102366961438305, context.packet_seq_num=0, context.cpu_id=2",7.0,20.0,7.0,
09:32:48.294 336 823,kernel_3,3,sched_process_free,"comm=glxinfo, tid=5134, prio=20, context.packet_seq_num=0, context.cpu_id=3",0.0,20.0,,
09:32:48.294 337 326,kernel_2,2,sched_switch,"prev_comm=rcu_sched, prev_tid=7, prev_prio=20, prev_state=1, next_comm=swapper/2, next_tid=0, next_prio=20, context.packet_seq_num=0, context.cpu_id=2",7.0,20.0,7.0,
09:32:48.294 355 499,kernel_1,1,sched_process_free,"comm=sh, tid=5133, prio=20, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,
09:32:48.294 600 377,kernel_1,1,syscall_entry_munmap,"addr=140392238071808, len=11695, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[mm/mmap.c:0]
09:32:48.294 603 186,kernel_1,1,syscall_exit_munmap,"ret=0, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[mm/mmap.c:0]
09:32:48.294 604 101,kernel_1,1,syscall_entry_close,"fd=5, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/open.c:0]
09:32:48.294 604 493,kernel_1,1,syscall_exit_close,"ret=0, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/open.c:0]
09:32:48.294 620 870,kernel_1,1,syscall_entry_newlstat,"filename=/usr/share/phoronix-test-suite/pts-core/objects/phodevi/components/phodevi_cpu.php, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.294 624 244,kernel_1,1,syscall_exit_newlstat,"ret=0, statbuf=140723440901248, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:48.294 626 113,kernel_1,1,syscall_entry_open,"filename=/usr/share/phoronix-test-suite/pts-core/objects/phodevi/components/phodevi_cpu.php, flags=0, mode=438, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/open.c:0]
09:32:48.294 628 625,kernel_1,1,syscall_exit_open,"ret=5, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/open.c:0]
09:32:48.294 629 235,kernel_1,1,syscall_entry_newfstat,"fd=5, context.packet_seq_num=0, context.cpu_id=1",5130.0,20.0,5130.0,[fs/stat.c:0]
